TIMESTAMP,GPP_NT_VUT_REF,TA_F,SW_IN_F,VPD_F
1999-12-24,-0.209481,-1.808,72.927,2.872
1999-12-25,-0.741048,-1.336,26.128,1.836
1999-12-26,-0.044323,-2.661,18.542,0.196
1999-12-27,0.113463,-3.957,34.575,0.415
1999-12-28,-0.319603,-4.549,23.866,0.379
1999-12-29,-0.496507,-5.403,36.327,0.255
1999-12-30,-0.48215,-8.001,54.554,0.543
1999-12-31,-0.561693,-6.924,56.452,0.599
2000-01-01,-0.187857,-3.71,52.319,0.3
2000-01-02,-0.113043,-3.7,78.893,0.767
2000-01-03,-0.383995,-2.417,78.834,1.925
2000-01-04,-0.591774,-2.303,79.796,2.364
2000-01-05,-0.152497,-1.535,56.184,1.477
2000-01-06,-0.821073,-1.06,75.523,2.902
2000-01-07,-1.0618,-2.308,78.158,2.641
2000-01-08,-1.39334,-2.841,80.761,2.579
2000-01-09,-0.665927,-2.986,57.636,1.554
2000-01-10,-0.670074,-3.014,45.165,0.371
2000-01-11,-1.1574,-4.705,84.26,1.089
2000-01-12,-1.56637,-4.541,86.884,2.228
2000-01-13,-1.14201,-4.948,89.153,2.475
2000-01-14,-1.14211,-4.591,88.665,2.348
2000-01-15,-0.0398489,-2.84,86.721,2.038
2000-01-16,0.520633,-6.291,91.715,1.016
2000-01-17,1.31128,-4.053,46.934,1.171
2000-01-18,-2.28657,-3.251,34.264,0.313
2000-01-19,1.45612,-6.135,75.797,0.702
2000-01-20,-0.337938,-7.733,101.41,1.079
2000-01-21,-0.191079,-6.173,39.148,0.315
2000-01-22,-0.0785626,-4.894,58.876,0.283
2000-01-23,-0.208035,-5.261,58.446,0.533
2000-01-24,-1.61414,-9.801,95.969,0.494
2000-01-25,-2.18891,-13.296,108.888,0.998
2000-01-26,-1.19491,-8.074,104.907,1.823
2000-01-27,0.0109881,-4.422,106.793,2.32
2000-01-28,0.036802,-5.574,107.176,2.027
2000-01-29,-0.00423456,-3.532,54.404,1.185
2000-01-30,0.630999,-0.877,15.41,0.24
2000-01-31,-0.573082,-1.609,108.677,0.679
2000-02-01,0.0404144,0.231,108.591,1.97
2000-02-02,-0.313494,-0.364,52.144,1.684
2000-02-03,-0.455083,-2.745,83.691,0.633
2000-02-04,-0.921574,-3.481,120.593,2.487
2000-02-05,0.384006,0.029,88.403,1.907
2000-02-06,0.519187,1.292,100.863,2.931
2000-02-07,0.256289,-0.936,101.367,1.766
2000-02-08,0.675831,0.14,73.018,0.863
2000-02-09,-0.161479,-3.412,54.597,0.524
2000-02-10,0.0383521,-4.079,134.702,0.956
2000-02-11,0.549476,-2.689,58.783,0.821
2000-02-12,0.489352,-3.445,86.139,0.419
2000-02-13,1.42309,-3.022,89.021,0.587
2000-02-14,0.645987,-2.487,113.418,0.895
2000-02-15,0.721592,-2.25,65.518,0.668
2000-02-16,0.979474,-3.729,47.883,0.548
2000-02-17,-1.17247,-6.623,65.413,0.605
2000-02-18,-0.112227,-5.467,44.56,0.278
2000-02-19,0.98958,-3.15,52.487,0.394
2000-02-20,0.293938,-4.805,78.603,0.467
2000-02-21,-1.05339,-8.689,166.885,0.733
2000-02-22,-0.438231,-5.751,151.21,1.301
2000-02-23,0.0336727,-5.554,153.389,1.204
2000-02-24,-0.13841,-3.982,118.337,1.186
2000-02-25,-0.373637,-0.269,91.725,0.535
2000-02-26,-0.0943769,-1.693,161.366,1.123
2000-02-27,-0.22526,-0.733,171.851,3.072
2000-02-28,-1.72337,0.157,168.492,4.087
2000-02-29,-1.02411,-0.881,112.806,2.128
2000-03-01,0.835857,-1.881,78.755,0.89
2000-03-02,0.238814,-5.491,144.3,1.057
2000-03-03,0.81152,-2.635,141.138,2.159
2000-03-04,-0.226595,-3.567,94.354,0.907
2000-03-05,0.321131,-6.876,184.828,1.39
2000-03-06,0.49899,-2.152,191.412,3.248
2000-03-07,0.162787,-0.993,188.345,3.229
2000-03-08,0.296273,-1.506,96.769,1.507
2000-03-09,0.82743,2.119,99.083,0.96
2000-03-10,2.65043,0.645,49.216,0.828
2000-03-11,1.03074,1.884,175.299,2.384
2000-03-12,0.87699,0.133,199.141,2.544
2000-03-13,0.616951,0.184,202.1,3.44
2000-03-14,0.749075,-1.136,78.034,0.56
2000-03-15,0.777321,-3.919,142.492,0.463
2000-03-16,-0.336958,-4.217,30.937,0.232
2000-03-17,0.337289,-2.378,80.512,0.296
2000-03-18,0.655658,-2.349,114.886,0.3
2000-03-19,0.579014,-2.944,171.729,0.511
2000-03-20,-0.0939812,-3.422,223.86,1.205
2000-03-21,0.424755,-0.994,227.281,2.299
2000-03-22,0.521788,0.862,227.803,3.857
2000-03-23,1.07739,1.885,182.26,4.1
2000-03-24,1.42512,1.688,145.502,2.294
2000-03-25,2.57396,0.244,164.978,1.668
2000-03-26,0.668164,-2.038,113.518,0.821
2000-03-27,1.12732,-3.596,64.677,0.182
2000-03-28,0.56452,-3.156,218.32,0.575
2000-03-29,1.37111,-1.696,95.014,0.455
2000-03-30,0.728058,-3.604,110.669,0.221
2000-03-31,1.38565,-2.861,240.079,1.031
2000-04-01,1.24686,-2.526,106.708,0.533
2000-04-02,0.96795,-1.36,219.688,2.452
2000-04-03,1.90448,1.394,157.1,2.443
2000-04-04,1.64363,1.125,181.373,3.166
2000-04-05,2.02335,-0.937,93.555,0.716
2000-04-06,2.34323,-2.609,195.045,0.24
2000-04-07,1.13031,-2.767,274.509,1.427
2000-04-08,1.49254,-1.051,274.888,3.123
2000-04-09,1.70695,-0.178,173.628,2.089
2000-04-10,1.70571,-0.215,154.336,1.862
2000-04-11,2.5745,0.807,217.601,2.697
2000-04-12,1.25585,-1.055,82.859,1.062
2000-04-13,2.26088,-0.359,161.427,1.5
2000-04-14,3.82818,1.824,232.794,3.155
2000-04-15,2.6608,0.211,132.125,1.637
2000-04-16,2.26738,-0.257,192.57,2.076
2000-04-17,2.29599,1.04,111.997,1.149
